latitude,longitude,species,H5N1,H5N2,H7N2,H7N8,timestamp,provenance,new_timestamp
47.557271,8.072224,Duck,0,0,1,0,13.06.6227,Livestock,13.06.2016
47.473393,10.428665,Eurasian Blue Tit,0,0,1,0,18.05.7052,Wild,18.05.2017
47.157708,8.765343,Chicken,0,0,0,1,9.12.6727,Livestock,9.12.2016
46.514067,7.7456,Duck,1,0,0,0,9.12.7196,Livestock,9.12.2017
47.638118,8.107592,Goose,,,0,,19.06.6981,Livestock,19.06.2016
45.943279,7.701276,Great Tit,0,0,1,0,5.01.7333,Wild,5.01.2017
46.133135,9.891208,Eurasian Blue Tit,0,1,0,0,26.04.7083,Wild,26.04.2017
46.121142,10.181082,Duck,,0,,,20.04.7149,Livestock,20.04.2017
47.777429,6.187748,Barn Swallow,,0,0,0,13.02.7360,Wild,13.02.2017
47.278024,5.983506,Turkey,0,0,0,1,28.04.7342,Livestock,28.04.2017
46.646582,9.308572,Common Chaffinch,1,0,0,0,8.09.7225,Wild,8.09.2017
45.867041,10.27839,Common Chaffinch,1,0,0,0,6.08.6804,Wild,6.08.2016
46.788889,8.901692,Great Tit,0,1,0,0,14.08.6669,Wild,14.08.2016
47.632945,7.133104,Blackbird,0,0,,0,21.01.6548,Wild,21.01.2016
46.779455,8.078099,Duck,0,0,0,1,9.07.6901,Livestock,9.07.2016
46.395921,9.92998,Chicken,1,0,0,0,22.12.6362,Livestock,22.12.2016
47.648205,6.47047,Turkey,1,0,0,0,28.11.6065,Livestock,28.11.2016
46.859307,7.321814,Duck,0,1,0,0,21.09.6532,Livestock,21.09.2016
47.277014,7.256147,Turkey,,0,,,6.10.6308,Livestock,6.10.2016
46.767231,8.334569,Common Chaffinch,0,1,0,0,11.05.5970,Wild,11.05.2015
47.429004,6.883729,Eurasian Magpie,0,0,0,1,12.11.6919,Wild,12.11.2016
46.519163,8.94582,Turkey,0,0,0,1,28.12.6788,Livestock,28.12.2016
45.991154,8.25541,Chicken,0,0,0,1,30.03.7088,Livestock,30.03.2017
46.373227,8.141532,Turkey,0,0,0,1,31.05.7435,Livestock,31.05.2017
47.609488,6.794653,Chicken,,0,0,,3.01.7425,Livestock,3.01.2017
46.679823,6.290718,Duck,0,0,1,0,23.08.6465,Livestock,23.08.2016
46.790044,9.872942,Eurasian Magpie,0,1,0,0,11.06.6319,Wild,11.06.2016
45.993728,9.323892,Common Chaffinch,0,0,0,1,12.06.7257,Wild,12.06.2017
46.479112,6.31834,Duck,0,,0,0,21.02.6851,Livestock,21.02.2016
46.386554,8.802069,Eurasian Magpie,0,0,,0,29.08.6258,Wild,29.08.2016
45.91745,8.340765,House Sparrow,,0,0,0,9.04.6697,Wild,9.04.2016
46.972096,8.358178,Goose,1,0,0,0,21.12.7392,Livestock,21.12.2017
46.815453,10.399055,Turkey,,0,,,3.08.7129,Livestock,3.08.2017
46.263913,9.818854,Duck,0,1,0,0,17.06.6020,Livestock,17.06.2016
46.912149,7.459288,Barn Swallow,0,0,1,0,14.04.7356,Wild,14.04.2017
47.779028,6.177564,Goose,0,0,1,0,22.12.6175,Livestock,22.12.2016
47.031223,7.365089,Goose,,0,0,0,1.12.6652,Livestock,1.12.2016
46.760688,9.283826,Great Tit,,0,0,,6.12.6304,Wild,6.12.2016
46.335733,6.274374,House Sparrow,0,0,1,0,30.04.6758,Wild,30.04.2016
47.488016,7.933209,Goose,,0,0,,5.07.6009,Livestock,5.07.2016
47.330689,8.080578,Goose,1,0,0,0,16.06.6627,Livestock,16.06.2016
47.505192,7.805642,Chicken,0,0,1,0,22.01.7181,Livestock,22.01.2017
46.169631,6.056676,Eurasian Magpie,1,0,0,0,17.01.6686,Wild,17.01.2016
47.797635,9.555744,Duck,0,1,0,0,1.03.6201,Livestock,1.03.2016
46.440337,7.802353,Duck,1,0,0,0,9.03.7073,Livestock,9.03.2017
47.512012,6.377362,Chicken,0,0,1,0,18.08.5993,Livestock,18.08.2015
47.385091,6.372733,Turkey,0,0,1,0,31.08.6845,Livestock,31.08.2016
45.958716,8.545694,House Sparrow,0,0,0,1,26.03.6055,Wild,26.03.2016
47.01027,7.839274,Eurasian Blue Tit,0,0,,0,5.02.6629,Wild,5.02.2016
47.399375,8.90165,Common Chaffinch,0,1,0,0,19.01.6781,Wild,19.01.2016
47.796841,7.428547,Common Chaffinch,0,1,0,0,16.12.6920,Wild,16.12.2016
46.189119,8.945454,Barn Swallow,0,0,,,19.06.5974,Wild,19.06.2015
47.616966,9.142039,Common Chaffinch,0,0,1,0,30.10.6746,Wild,30.10.2016
47.324763,9.420103,Chicken,1,0,0,0,5.06.6854,Livestock,5.06.2016
45.832479,7.429685,Goose,0,0,1,0,7.11.7244,Livestock,7.11.2017
47.260324,9.578266,European Robin,0,0,1,0,5.11.6985,Wild,5.11.2016
47.407885,9.580121,House Sparrow,0,1,0,0,3.12.6255,Wild,3.12.2016
45.952496,6.569656,Eurasian Magpie,,0,,,11.10.6311,Wild,11.10.2016
46.581111,8.747879,Great Tit,0,0,0,1,19.08.6462,Wild,19.08.2016
47.520206,5.956536,Common Chaffinch,0,1,0,0,2.04.7183,Wild,2.04.2017
45.885478,7.870981,Goose,,,0,,9.08.6689,Livestock,9.08.2016
46.488862,6.553768,Chicken,0,1,0,0,15.03.6515,Livestock,15.03.2016
47.7043,9.467451,Goose,0,0,1,0,18.08.6157,Livestock,18.08.2016
46.216899,6.172022,Turkey,0,0,0,1,21.05.6258,Livestock,21.05.2016
47.085211,7.145691,Chicken,,0,,0,29.02.6880,Livestock,29.02.2016
46.996585,6.42423,Great Tit,0,1,0,0,29.12.7303,Wild,29.12.2017
47.199471,9.413688,Chicken,0,0,1,0,15.04.6654,Livestock,15.04.2016
45.840391,7.2025,Barn Swallow,0,0,0,1,31.07.7408,Wild,31.07.2017
46.583249,6.420694,Duck,0,0,1,0,26.10.6697,Livestock,26.10.2016
47.227414,7.964262,Duck,0,0,,0,19.12.7015,Livestock,19.12.2017
46.719429,8.7274,Common Chaffinch,,,,,20.05.6445,Wild,20.05.2016
46.339004,8.005803,House Sparrow,1,0,0,0,24.02.6549,Wild,24.02.2016
47.138539,7.163258,Great Tit,0,0,0,1,12.04.6605,Wild,12.04.2016
46.983786,10.491547,Eurasian Magpie,0,0,0,1,6.03.7024,Wild,6.03.2017
46.009426,9.878139,Turkey,0,0,1,0,27.08.6468,Livestock,27.08.2016
46.556374,9.901274,Goose,0,0,1,0,28.08.6117,Livestock,28.08.2016
46.304165,9.956715,House Sparrow,0,,0,0,1.04.6691,Wild,1.04.2016
46.412335,8.130337,Goose,0,,,,11.10.6593,Livestock,11.10.2016
45.887109,6.227772,Turkey,0,,,0,4.01.6372,Livestock,4.01.2016
45.919502,6.167874,Great Tit,,,,,5.08.6499,Wild,5.08.2016
47.275534,7.014284,Eurasian Blue Tit,,0,,0,7.11.7244,Wild,7.11.2017
45.82544,9.614575,European Robin,0,0,0,,8.10.6029,Wild,8.10.2016
47.238436,8.219032,House Sparrow,0,,0,,6.11.6306,Wild,6.11.2016
47.556927,9.36688,Eurasian Blue Tit,1,0,0,0,13.09.6713,Wild,13.09.2016
47.693796,9.427391,Goose,0,0,0,1,27.11.7164,Livestock,27.11.2017
46.286423,7.179966,Chicken,,,,,30.10.6864,Livestock,30.10.2016
46.750459,6.297103,Duck,,,,,12.03.6115,Livestock,12.03.2016
46.500102,8.740476,Blackbird,0,,,,24.12.6083,Wild,24.12.2016
46.703878,6.760556,Eurasian Magpie,0,1,0,0,28.10.7330,Wild,28.10.2017
47.577555,10.363888,House Sparrow,0,1,0,0,17.12.6195,Wild,17.12.2016
47.796393,6.804147,Goose,0,0,0,1,8.12.6891,Livestock,8.12.2016
47.204144,10.247962,Turkey,0,1,0,0,2.07.6288,Livestock,2.07.2016
46.640367,7.860414,Duck,0,1,0,0,30.05.6054,Livestock,30.05.2016
46.923392,6.556944,Turkey,1,0,0,0,11.08.6433,Livestock,11.08.2016
46.207766,10.480928,Eurasian Blue Tit,,,0,0,6.07.6337,Wild,6.07.2016
46.67416,7.34341,Turkey,,,,,28.02.6060,Livestock,28.02.2016
47.339688,7.791045,Eurasian Magpie,0,0,,0,16.09.7254,Wild,16.09.2017
46.27149,9.288882,Chicken,0,0,1,0,15.07.6320,Livestock,15.07.2016
46.485174,9.333729,Goose,0,1,0,0,15.01.7152,Livestock,15.01.2017
47.761679,7.130897,Goose,0,1,0,0,8.02.6163,Livestock,8.02.2016
45.883414,8.823442,House Sparrow,0,0,1,0,19.04.6657,Wild,19.04.2016
46.039692,9.096112,Blackbird,0,,0,0,3.06.7133,Wild,3.06.2017
47.45264,6.599992,Duck,1,0,0,0,3.03.6273,Livestock,3.03.2016
46.186895,8.266911,Eurasian Blue Tit,0,0,1,0,16.08.6951,Wild,16.08.2016
46.671647,6.39156,Blackbird,1,0,0,0,29.03.6268,Wild,29.03.2016
46.353468,7.719135,Chicken,,0,0,,22.09.7188,Livestock,22.09.2017
47.270008,10.396137,Turkey,,0,0,0,27.01.6318,Livestock,27.01.2016
46.161578,10.066486,Turkey,0,0,1,0,28.05.7035,Livestock,28.05.2017
45.865926,8.18899,Chicken,,,0,0,17.05.7262,Livestock,17.05.2017
46.940094,7.786782,Goose,0,0,1,0,22.11.7207,Livestock,22.11.2017
46.78157,6.515926,European Robin,1,0,0,0,28.12.6811,Wild,28.12.2016
46.691441,7.531731,Barn Swallow,0,0,,0,20.10.6786,Wild,20.10.2016
47.757279,9.873398,Chicken,,,0,0,27.07.6352,Livestock,27.07.2016
47.72372,6.303846,Blackbird,0,0,1,0,28.04.6968,Wild,28.04.2016
46.043354,8.715164,Chicken,0,0,0,1,7.06.7159,Livestock,7.06.2017
46.67601,9.254091,Chicken,0,0,0,1,11.12.6261,Livestock,11.12.2016
47.701682,7.26974,Chicken,0,0,0,1,11.09.6057,Livestock,11.09.2016
46.261899,9.989572,Duck,,,0,0,14.05.6721,Livestock,14.05.2016
47.384608,8.550949,Goose,0,0,0,1,5.04.6179,Livestock,5.04.2016
45.859737,8.477458,Common Chaffinch,0,1,0,0,14.05.7423,Wild,14.05.2017
46.849651,6.457734,Barn Swallow,0,0,0,1,23.09.5971,Wild,23.09.2015
47.372446,10.417731,Chicken,0,1,0,0,5.03.7070,Livestock,5.03.2017
47.177828,8.925301,Goose,,,,0,26.09.6722,Livestock,26.09.2016
47.175722,6.4548,Turkey,1,0,0,0,6.04.6343,Livestock,6.04.2016
47.163852,7.893347,Chicken,0,0,1,0,13.09.6690,Livestock,13.09.2016
46.867776,6.677776,Duck,0,,,,7.08.7155,Livestock,7.08.2017
47.770673,8.942628,Turkey,1,0,0,0,15.04.6326,Livestock,15.04.2016
47.600263,10.080249,European Robin,0,0,0,1,1.09.6822,Wild,1.09.2016
47.383483,6.646131,Chicken,0,1,0,0,17.05.6770,Livestock,17.05.2016
46.793038,7.474439,Duck,,,,,24.08.6793,Livestock,24.08.2016
46.402611,6.832519,Duck,0,1,0,0,8.05.6413,Livestock,8.05.2016
47.735811,9.517503,Duck,1,0,0,0,18.06.6348,Livestock,18.06.2016
47.007935,10.0214,European Robin,0,0,0,1,16.08.6600,Wild,16.08.2016
46.16779,6.624506,Blackbird,0,1,0,0,21.02.6687,Wild,21.02.2016
47.692441,9.563112,Duck,,0,,,3.04.6599,Livestock,3.04.2016
46.460825,7.467957,Turkey,0,1,0,0,21.10.7091,Livestock,21.10.2017
45.901205,8.076038,Goose,0,0,1,0,10.09.6805,Livestock,10.09.2016
46.033085,8.671687,Goose,0,1,0,0,18.02.7340,Livestock,18.02.2017
47.638577,5.962271,Barn Swallow,0,0,0,,23.10.6507,Wild,23.10.2016
47.509615,6.778661,Duck,0,0,0,1,7.09.7084,Livestock,7.09.2017
46.382335,10.397333,Eurasian Magpie,0,1,0,0,4.05.7089,Wild,4.05.2017
47.680945,6.354046,Great Tit,0,1,0,0,1.06.7202,Wild,1.06.2017
46.910389,6.388467,Barn Swallow,0,,0,,8.02.6842,Wild,8.02.2016
47.704281,9.678143,Barn Swallow,0,0,0,1,9.03.6886,Wild,9.03.2016
45.932023,9.345125,Eurasian Magpie,0,1,0,0,17.06.6394,Wild,17.06.2016
47.304356,10.167898,Chicken,0,1,0,0,12.07.6786,Livestock,12.07.2016
47.241208,9.838246,Turkey,,0,0,0,11.01.6611,Livestock,11.01.2016
46.039816,6.078163,Goose,0,1,0,0,1.12.6324,Livestock,1.12.2016
46.598908,8.92262,Turkey,0,0,1,0,29.10.6067,Livestock,29.10.2016
46.63183,9.499023,Goose,0,1,0,0,9.09.6664,Livestock,9.09.2016
46.960981,8.523917,Turkey,1,0,0,0,13.10.6734,Livestock,13.10.2016
46.48853,9.959083,Goose,0,0,0,1,18.01.7342,Livestock,18.01.2017
46.071617,6.031233,Goose,0,1,0,0,28.12.7162,Livestock,28.12.2017
46.292725,8.128896,Chicken,1,0,0,0,24.07.7005,Livestock,24.07.2017
45.990924,9.222139,House Sparrow,0,0,0,1,20.06.6420,Wild,20.06.2016
47.144305,6.296161,Turkey,0,0,1,0,9.09.6336,Livestock,9.09.2016
47.539756,10.431281,Duck,0,0,0,1,26.05.6238,Livestock,26.05.2016
46.82062,9.49835,Turkey,1,0,0,0,28.05.7176,Livestock,28.05.2017
46.060345,8.849465,Great Tit,0,0,0,1,19.06.6817,Wild,19.06.2016
45.927957,10.383298,Eurasian Magpie,0,0,1,0,14.11.7296,Wild,14.11.2017
46.211307,8.254292,Eurasian Magpie,0,0,0,,1.07.6006,Wild,1.07.2016
46.790489,6.825152,Turkey,,0,,,20.05.6655,Livestock,20.05.2016
46.316722,9.15921,House Sparrow,0,1,0,0,6.07.7344,Wild,6.07.2017
46.013045,7.642814,Duck,0,0,0,1,4.01.6208,Livestock,4.01.2016
46.620622,7.386308,Turkey,0,0,1,0,22.08.6862,Livestock,22.08.2016
47.05876,9.160795,Eurasian Blue Tit,0,0,0,1,5.09.6707,Wild,5.09.2016
47.053162,10.386812,Blackbird,0,0,1,0,6.02.7144,Wild,6.02.2017
46.432212,6.870988,House Sparrow,0,0,1,0,6.06.7018,Wild,6.06.2017
47.603972,10.367723,Blackbird,0,0,0,1,3.11.7241,Wild,3.11.2017
45.935989,7.038434,House Sparrow,,,,0,12.09.7392,Wild,12.09.2017
47.631875,10.142404,Duck,0,0,0,1,22.08.7400,Livestock,22.08.2017
46.118849,7.93407,Goose,1,0,0,0,14.02.6799,Livestock,14.02.2016
47.770109,7.558242,Goose,0,1,0,0,30.04.6243,Livestock,30.04.2016
46.346177,9.104845,Eurasian Magpie,0,0,0,1,18.07.7212,Wild,18.07.2017
46.527312,7.973727,House Sparrow,0,0,0,0,1.01.6815,Wild,1.01.2016
45.837492,6.265022,European Robin,0,0,1,0,13.07.7232,Wild,13.07.2017
45.99318,6.440831,Barn Swallow,,,0,0,4.01.6513,Wild,4.01.2016
47.220486,9.912051,Blackbird,0,0,0,1,13.04.7074,Wild,13.04.2017
46.485576,10.067991,Common Chaffinch,0,0,0,,21.11.6551,Wild,21.11.2016
47.084048,10.12251,Eurasian Blue Tit,1,0,0,0,7.01.6562,Wild,7.01.2016
46.103085,10.061681,Duck,0,0,0,,7.09.6405,Livestock,7.09.2016
46.809335,7.088265,Duck,,0,0,0,18.05.6186,Livestock,18.05.2016
47.573284,7.616955,Blackbird,,,0,0,5.01.7028,Wild,5.01.2017
47.783067,6.604188,Chicken,,0,0,0,27.07.6375,Livestock,27.07.2016
47.594809,9.658908,House Sparrow,0,0,1,0,22.02.6969,Wild,22.02.2016
46.179875,9.701068,Barn Swallow,0,0,0,1,10.12.6986,Wild,10.12.2016
47.060161,6.643614,Chicken,0,0,0,1,17.11.7368,Livestock,17.11.2017
46.867305,6.292511,Eurasian Magpie,0,0,,,17.08.6039,Wild,17.08.2016
46.59837,9.636184,Common Chaffinch,0,1,0,0,31.03.6012,Wild,31.03.2016
47.164779,9.254715,Turkey,0,0,,,20.02.6195,Livestock,20.02.2016
46.43986,9.14818,Goose,0,1,0,0,5.09.5982,Livestock,5.09.2015
46.64283,8.395324,Blackbird,0,1,0,0,13.02.6097,Wild,13.02.2016
47.51842,6.66903,Chicken,1,0,0,0,20.01.6922,Livestock,20.01.2016
46.396411,6.651086,Common Chaffinch,0,1,0,0,21.04.7080,Wild,21.04.2017
47.583627,6.589979,Chicken,0,0,1,0,3.02.7236,Livestock,3.02.2017
47.035835,9.135321,Duck,1,0,0,0,25.01.6902,Livestock,25.01.2016
46.364652,8.886532,Duck,0,,,,8.12.6750,Livestock,8.12.2016
46.078069,8.471237,European Robin,0,,,,23.07.6490,Wild,23.07.2016
47.676023,8.279086,Chicken,0,0,0,1,17.06.6230,Livestock,17.06.2016
45.977631,5.993557,Eurasian Blue Tit,0,,,0,20.03.6964,Wild,20.03.2016
46.210067,6.378799,Duck,1,0,0,0,25.08.6583,Livestock,25.08.2016
47.535408,6.568464,Common Chaffinch,0,1,0,0,8.01.6539,Wild,8.01.2016
46.045811,6.777669,Eurasian Magpie,0,0,1,0,3.09.7432,Wild,3.09.2017
47.658973,6.301756,Goose,,0,,0,31.05.7389,Livestock,31.05.2017
46.662387,8.198622,Duck,0,0,0,1,30.01.6531,Livestock,30.01.2016
46.979302,7.755061,Turkey,,0,0,,25.05.6799,Livestock,25.05.2016
46.255044,9.253418,Turkey,1,0,0,0,15.04.7169,Livestock,15.04.2017
46.334051,7.819361,House Sparrow,0,,0,0,22.10.6015,Wild,22.10.2016
47.39331,10.223607,Barn Swallow,0,0,1,0,20.07.6815,Wild,20.07.2016
46.812625,8.06302,Blackbird,0,1,0,0,20.06.6256,Wild,20.06.2016
46.346943,9.528327,Common Chaffinch,1,0,0,0,26.05.6192,Wild,26.05.2016
46.357935,9.941282,Goose,0,0,,,18.09.6296,Livestock,18.09.2016
46.928902,6.82863,Great Tit,0,0,0,0,24.09.6417,Wild,24.09.2016
46.10576,6.096347,Turkey,1,0,0,0,23.09.6322,Livestock,23.09.2016
47.473631,7.524509,Goose,0,1,0,0,20.02.7225,Livestock,20.02.2017
47.14887,6.212681,Barn Swallow,0,1,0,0,19.04.7336,Wild,19.04.2017
47.725168,7.733316,Goose,0,0,0,1,10.04.6674,Livestock,10.04.2016
46.922219,9.192923,House Sparrow,0,0,0,,12.01.6916,Wild,12.01.2016
46.665832,6.675805,Turkey,0,0,1,0,8.03.6768,Livestock,8.03.2016
45.918274,8.816935,Chicken,,,0,,13.06.6742,Livestock,13.06.2016
46.583561,6.852218,Eurasian Blue Tit,,,0,,30.06.6872,Wild,30.06.2016
46.680219,10.428463,House Sparrow,1,0,0,0,1.09.6471,Wild,1.09.2016
46.073029,7.175456,Goose,0,0,1,0,30.08.6399,Livestock,30.08.2016
46.793202,6.967044,Barn Swallow,1,0,0,0,9.08.7391,Wild,9.08.2017
47.395982,8.118643,Duck,0,1,0,0,15.10.6642,Livestock,15.10.2016
46.951834,8.275639,Goose,0,0,1,0,10.04.6464,Livestock,10.04.2016
47.707478,9.611214,Duck,0,0,0,1,23.10.6343,Livestock,23.10.2016
47.538337,9.974824,Goose,0,0,1,0,10.06.6998,Livestock,10.06.2016
47.608936,6.57434,Chicken,0,1,0,0,24.10.6438,Livestock,24.10.2016
45.97057,9.445156,Turkey,1,0,0,0,17.12.7389,Livestock,17.12.2017
46.119297,7.987341,Turkey,0,0,0,1,19.02.6428,Livestock,19.02.2016
46.905413,7.915245,Chicken,0,0,0,1,11.05.6134,Livestock,11.05.2016
46.901651,6.776256,Goose,0,,0,,8.04.6884,Livestock,8.04.2016
46.207797,6.825641,House Sparrow,0,0,,0,13.09.7041,Wild,13.09.2017
47.563854,8.289223,Common Chaffinch,0,1,0,0,21.08.6557,Wild,21.08.2016
46.829458,9.754942,Chicken,,0,0,,23.12.6831,Livestock,23.12.2016
47.243406,7.162216,Goose,0,0,1,0,3.01.6746,Livestock,3.01.2016
47.343101,7.060445,Barn Swallow,0,1,0,0,1.08.6355,Wild,1.08.2016
46.223529,6.42027,Barn Swallow,0,,0,0,3.01.6559,Wild,3.01.2016
46.933565,9.984333,Duck,1,0,0,0,1.06.6336,Livestock,1.06.2016
46.033217,8.098737,Goose,0,0,0,1,8.01.6493,Livestock,8.01.2016
45.950594,9.453069,Duck,0,0,0,1,12.03.6302,Livestock,12.03.2016
46.218398,6.273105,Turkey,0,0,0,1,2.07.6147,Livestock,2.07.2016
47.190708,8.289721,Duck,0,0,0,1,16.04.6795,Livestock,16.04.2016
45.940428,9.352448,Eurasian Magpie,0,1,0,0,5.05.7230,Wild,5.05.2017
46.635142,6.526857,Duck,1,0,0,0,1.11.6116,Livestock,1.11.2016
46.354576,7.620409,House Sparrow,0,0,1,0,7.08.6102,Wild,7.08.2016
46.000612,9.087819,Blackbird,0,1,0,0,18.04.6844,Wild,18.04.2016
46.091345,7.470191,Turkey,0,0,1,0,19.03.5980,Livestock,19.03.2015
47.32353,6.122477,Eurasian Magpie,0,,0,,26.07.6398,Wild,26.07.2016
47.417721,8.88666,Blackbird,0,1,0,0,13.08.6387,Wild,13.08.2016
45.835527,9.452833,Duck,0,0,,,14.12.7012,Livestock,14.12.2017
46.809974,9.9393,Blackbird,1,0,0,0,7.09.6615,Wild,7.09.2016
47.29577,8.895927,Chicken,0,0,0,1,9.10.6357,Livestock,9.10.2016
45.852821,8.618369,Barn Swallow,0,0,1,0,17.02.5982,Wild,17.02.2015
46.351231,9.750893,Great Tit,0,0,0,1,1.04.6832,Wild,1.04.2016
46.712151,6.634848,Eurasian Blue Tit,0,0,0,1,10.04.6159,Wild,10.04.2016
46.046293,8.276082,Goose,0,0,1,0,17.07.6556,Livestock,17.07.2016
45.943927,9.684813,Blackbird,1,0,0,0,6.12.6445,Wild,6.12.2016
46.417024,9.55089,Duck,0,1,0,0,11.01.6893,Livestock,11.01.2016
47.036602,10.413598,Turkey,1,0,0,0,8.05.6764,Livestock,8.05.2016
47.063993,8.489243,Eurasian Magpie,1,0,0,0,27.06.7407,Wild,27.06.2017
46.843325,10.284976,Blackbird,1,0,0,0,19.11.6620,Wild,19.11.2016
47.096196,7.945126,Turkey,0,0,0,0,9.03.6745,Livestock,9.03.2016
47.762515,9.773289,Blackbird,,,,,15.04.5975,Wild,15.04.2015
46.032065,10.267257,Eurasian Blue Tit,0,0,0,1,4.05.7112,Wild,4.05.2017
46.687135,8.096116,Blackbird,1,0,0,0,20.09.7116,Wild,20.09.2017
45.984015,6.835981,Common Chaffinch,,0,0,0,18.07.6018,Wild,18.07.2016
45.853583,9.280819,Barn Swallow,0,0,0,1,8.12.6376,Wild,8.12.2016
46.10226,6.42374,Barn Swallow,0,1,0,0,15.09.7300,Wild,15.09.2017
47.670226,6.601085,Turkey,,0,,0,8.09.6218,Livestock,8.09.2016
47.179613,6.390406,Chicken,1,0,0,0,20.10.6412,Livestock,20.10.2016
47.743793,7.669491,Turkey,0,0,1,0,30.09.7404,Livestock,30.09.2017
47.590133,9.817811,European Robin,0,0,1,0,12.07.6412,Wild,12.07.2016
46.468858,6.675257,Eurasian Blue Tit,,0,,0,24.12.7277,Wild,24.12.2017
47.715725,7.853238,Duck,0,0,1,0,23.12.7346,Livestock,23.12.2017
46.643238,9.519194,Duck,1,0,0,0,22.09.7047,Livestock,22.09.2017
46.19563,6.225039,Chicken,,0,,,13.09.5988,Livestock,13.09.2015
47.436975,7.794533,Chicken,0,1,0,0,30.09.6164,Livestock,30.09.2016
46.541776,7.83291,Duck,1,0,0,0,19.06.7004,Livestock,19.06.2017
46.37491,6.844967,Great Tit,0,0,0,1,23.03.6498,Wild,23.03.2016
46.918444,7.15092,European Robin,0,0,1,0,31.12.7375,Wild,31.12.2017
45.992362,7.623758,Eurasian Magpie,0,0,0,1,18.05.6186,Wild,18.05.2016
47.801684,6.842847,European Robin,0,0,1,0,6.06.6316,Wild,6.06.2016
47.50765,8.694719,Goose,0,1,0,0,25.10.6884,Livestock,25.10.2016
46.612885,7.045672,Duck,0,1,0,0,26.07.6234,Livestock,26.07.2016
46.955214,7.688619,Chicken,0,0,1,0,6.12.6796,Livestock,6.12.2016
47.057617,10.065868,Turkey,0,0,0,1,3.11.6749,Livestock,3.11.2016
46.777314,9.930604,Goose,1,0,0,0,4.05.6246,Livestock,4.05.2016
46.353909,8.069008,Goose,0,1,0,0,14.05.6698,Livestock,14.05.2016
47.740836,7.873966,Goose,0,0,0,1,2.12.6068,Livestock,2.12.2016
46.01294,7.17484,Common Chaffinch,0,0,0,0,5.05.6387,Wild,5.05.2016
47.49378,7.962966,Barn Swallow,0,1,0,0,4.08.7060,Wild,4.08.2017
46.143556,8.342934,Turkey,0,0,1,0,17.01.7224,Livestock,17.01.2017
46.584552,8.367202,House Sparrow,0,0,1,0,12.08.7253,Wild,12.08.2017
47.447167,10.241054,Duck,0,1,0,0,27.12.7021,Livestock,27.12.2017
45.883489,6.395996,Turkey,0,1,0,0,2.11.6585,Livestock,2.11.2016
46.411763,8.196391,House Sparrow,0,0,0,,16.06.7142,Wild,16.06.2017
46.774563,8.472647,House Sparrow,1,0,0,0,11.11.6568,Wild,11.11.2016
46.058023,9.219144,Barn Swallow,0,0,1,0,29.07.7313,Wild,29.07.2017
46.488227,7.268788,Goose,0,,0,,29.10.6769,Livestock,29.10.2016
46.352578,6.469616,House Sparrow,0,0,1,0,18.06.6676,Wild,18.06.2016
47.177146,8.924823,Eurasian Blue Tit,1,0,0,0,25.01.6036,Wild,25.01.2016
46.076612,6.321459,Eurasian Blue Tit,1,0,0,0,19.08.7187,Wild,19.08.2017
47.692657,9.604719,Great Tit,0,0,1,0,2.05.6151,Wild,2.05.2016
46.612147,10.418645,Common Chaffinch,,0,0,0,25.09.6230,Wild,25.09.2016
47.467281,9.001368,Duck,0,1,0,0,8.05.6249,Livestock,8.05.2016
46.663455,8.487021,Turkey,0,0,0,1,9.04.7235,Livestock,9.04.2017
47.507796,9.184523,Common Chaffinch,0,0,1,0,23.01.6315,Wild,23.01.2016
46.708086,6.653082,Chicken,1,0,0,0,3.10.6423,Livestock,3.10.2016
46.951963,8.128466,Chicken,,,,,13.06.6906,Livestock,13.06.2016
46.571171,9.357442,Common Chaffinch,0,0,1,0,29.08.7265,Wild,29.08.2017
45.891782,7.144821,Great Tit,0,0,1,0,10.11.6286,Wild,10.11.2016
46.568241,10.207571,European Robin,,0,,,29.04.7319,Wild,29.04.2017
46.39435,9.725955,Goose,1,0,0,0,11.04.6323,Livestock,11.04.2016
47.470842,7.58012,Eurasian Magpie,0,0,0,,8.01.6726,Wild,8.01.2016
46.165761,8.75956,Barn Swallow,0,1,0,0,11.04.7166,Wild,11.04.2017
45.819785,9.701369,House Sparrow,0,0,1,0,5.03.6204,Wild,5.03.2016
46.852436,9.192463,Goose,0,1,0,0,13.09.7041,Livestock,13.09.2017
47.120299,10.13918,Chicken,0,,,,27.04.6007,Livestock,27.04.2016
47.168991,6.481458,Eurasian Blue Tit,0,0,0,1,15.07.6835,Wild,15.07.2016
47.741073,7.355703,House Sparrow,0,0,0,1,23.10.6812,Wild,23.10.2016
45.837939,6.882218,Turkey,1,0,0,0,3.10.6938,Livestock,3.10.2016
46.476805,9.553043,Blackbird,0,0,0,1,27.02.6434,Wild,27.02.2016
46.060695,10.338301,Chicken,1,0,0,0,23.04.6988,Livestock,23.04.2016
45.853612,9.550946,Eurasian Blue Tit,1,0,0,0,21.05.6586,Wild,21.05.2016
47.230472,6.273476,Chicken,0,0,1,0,25.02.6854,Livestock,25.02.2016
46.592373,8.214422,Turkey,,0,,0,15.10.6314,Livestock,15.10.2016
45.980029,6.394938,Barn Swallow,0,0,0,1,9.09.6664,Wild,9.09.2016
47.454058,6.092379,Goose,,,0,0,20.03.6121,Livestock,20.03.2016
46.926536,6.479637,Turkey,0,,,0,14.05.6488,Livestock,14.05.2016
